id,facebook_id,page_name,page_type
22040,10714086302,Saturday Night Live,tvshow
8935,215686331786877,Wayfair,company
20949,126065704103748,Wheel of Fortune,tvshow
7135,111479625568719,Voss Water,company
9817,276176405819537,Suomen suurlähetystö Soul - Embassy of Finland in Seoul,government
7537,1443626925954304,DC Cartoons,tvshow
3907,220454067973290,Johnny Test,tvshow
8414,125284564164802,Totalplay,company
9102,86875138148,Total Drama,tvshow
18530,295776801754,Chips Ahoy!,company
20381,270742869698704,Teen Titans GO!,tvshow
2126,122665237747800,NET,company
12892,85150372761,Shimano-MTB,company
16328,6092929747,The Office,tvshow
11329,7608631709,House,tvshow
22343,61675732935,Zendesk,company
17838,103038579756089,ESPN First Take,tvshow
16352,183055755826,Fisher Nuts,company
18312,136979063529,Matalan,company
9646,81985202121,This Morning,tvshow
17323,8419133006,Eurovision Song Contest,tvshow
8936,78781834878,Loose Women,tvshow
13642,134014789983357,Folgers,company
9686,291815397551910,Coffee Mate Egypt,company
16833,623218037735625,Nestlé Careers,company
21010,160847433953281,Frosty Paws,company
12306,73958198578,Stacy's Pita Chips,company
18119,341443202895,Alexia Foods,company
20934,81446825757,NCIS: Los Angeles,tvshow
18120,172696812834645,San Mateo County Health System,government
19304,20200086685,Tillamook,company
20917,300835598054,kathy ireland Worldwide,company
17133,534754226586678,DoorDash,company
16092,19018463345,Jones Soda,company
16601,436311199773958,Back to Nature,company
16151,205950409423124,US National Weather Service Boise Idaho,government
9061,490349377808038,State Representative Justin Holland,politician
15940,348732821976792,Masters of Flip,tvshow
19362,184712681545032,Fan TV,company
15162,396228800392740,Duets,tvshow
21790,11648563484,DC Comics,company
17858,213548378737767,NRMA Insurance,company
20153,136199513105930,Necedah National Wildlife Refuge,government
18015,136360236404246,USFWS International Affairs,government
17694,146558038690479,"U.S. Fish and Wildlife Service,  Mountain-Prairie Region",government
17051,305198392984381,U.S. Forest Service - Shawnee National Forest,government
13709,718031118245192,U.S. Forest Service - Cleveland National Forest,government
14071,331208347001239,NOAA Fisheries Pacific Islands,government
9910,314159455302022,Bosque del Apache National Wildlife Refuge,government
19137,121246461254279,USFWS Pacific Region,government
21475,167691139937583,NOAA Florida Keys National Marine Sanctuary,government
21408,218108561585279,The Afro-American History Society,government
21753,135041089861778,British Embassy Morocco,government
22156,99492953322,UK in India,government
19448,146140662062673,British Embassy Lisbon,government
19128,284808960629,Foreign Office,government
16255,295149222425,UK in Sudan,government
17020,101839449866980,Jeopardy!,tvshow
10792,113813912456,Diplomatic Security Service,government
19190,28627688223,MythBusters,tvshow
19893,131001683600206,Yokota Air Base,government
19843,79119377085,Mars Exploration Rovers,company
22226,143560048536,US Embassy Jamaica,government
19063,103315724728,"Armament Research, Development and Engineering Center (ARDEC)",government
21649,128492304186,SportsBeat,tvshow
20715,9213701292,Skyscanner,company
16622,20645199461,Snickers,company
12670,352723179560,Dove Chocolate,company
7930,169265473084121,StyleHaul,company
9159,5913929998,Elie Saab,company
20626,184810007449,NESCAFÉ Dolce Gusto Belgilux,company
19247,118423201504230,"1-37th Field Artillery, 2d Division Artillery, 7ID",government
19135,72092591211,FBI – Federal Bureau of Investigation,government
14405,495023607293377,Cedar Hill Police Department,government
3591,163478290365055,AutoZone,company
17221,213570350363,House Agriculture Committee,government
16265,56217094580,Visit St. Pete/Clearwater,company
14217,1576987029257331,North Port Police Department,government
19493,238314512071,New York State Office for the Prevention of Domestic Violence,government
18527,184996144862155,New York State Department of Motor Vehicles,government
19989,188606651163737,US National Weather Service Southern Region HQ,government
17631,232532740131296,NOAA NWS Space Weather Prediction Center,government
13112,54312801874,Indiana Republican Party,government
18130,13994086254,Aflac,company
4573,55715345255,Independent Lens | PBS,tvshow
18074,226147867414222,Honolulu Police Department (Official Site),government
15811,251393979807,noosa yoghurt,company
21641,83801536288,T.J.Maxx,company
16369,86746184549,Forever 21,company
17560,28939438344,Nespresso,company
18913,406704602863623,Columbia River Gorge National Scenic Area - U.S. Forest Service,government
11553,312546460715,U.S. Embassy Yaounde,government
20181,38387246684,Nestlé Pure Life (US),company
4873,296714693785580,"U.S. Senate Committee on Agriculture, Nutrition and Forestry",government
18725,120483694695933,National Eye Health Education Program (NEHEP),government
6993,162592897126454,U.S. Government Publishing Office,government
10544,114640695228616,Women's Health Resources,government
21277,81089852182,U.S. Embassy Quito,government
15448,160841183603,U.S. Embassy Lilongwe,government
12272,171083069600181,"Ministério da Agricultura, Pecuária e Abastecimento",government
6453,363900520932,National Cancer Institute - News and Public Affairs,government
15540,65488466582,Lake County Health Department / Community Health Center,government
10578,202338219817273,US National Weather Service State College PA,government
12407,62417899106,National Health Service Corps,government
21832,493513480724570,All In with Laila Ali,tvshow
6784,128932083813821,Smart Balance,company
15616,26275263336,Costa Sunglasses,company
20364,473316599457889,The Royals,tvshow
4570,720011251364961,American Crime,tvshow
9272,753568951331436,Cristela,tvshow
13140,222039131156080,New Girl,tvshow
21421,498887986836648,Hit The Floor,tvshow
14134,170483746447995,Black Sails,tvshow
18098,387383781281557,Being Mary Jane,tvshow
11241,410051989094428,The Wildlife Docs,tvshow
16987,163489253671556,Justified,tvshow
8171,336591383125422,Kirstie,tvshow
17577,1425838674331956,Jane The Virgin,tvshow
11850,467026763375961,Sleepy Hollow,tvshow
10128,387678904742884,Job or No Job,tvshow
9100,266002666896400,Hot Bench,tvshow
12025,1455278684801466,Second Chance,tvshow
11872,468503819880433,Cold Justice,tvshow
13696,121050544611704,Good Things Utah,tvshow
17484,269914789693466,Old El Paso,company
17250,97924203905,Wheat Thins,company
12205,110985972687,Florida Orange Juice,company
18413,137754316296819,Tracker Boats,company
19691,339406479588,NYC Water,government
22207,314391985513,Digicel,company
19948,157901847694673,ACT Policing,government
19050,661723530516891,Jenny Aitchison MP,politician
11112,161915310538531,NSW SES Sydney Western Region,government
19017,206832076052782,60 Minutes Australia,tvshow
21986,251142965231407,9 News Sydney,tvshow
12874,247716221786,Michael Gidley,politician
20281,133570433378147,Roger Cook,politician
15976,144529471293,airberlin,company
8609,193047577453311,The Loop,tvshow
10270,174567325988213,The Nicole Barrett Show,tvshow
15983,166414653372235,Seminole County Sheriff's Office,government
17017,112109168870108,3D Robotics Inc.,company
16832,41582444739,What Not to Wear,tvshow
14634,150824745019482,TSET,government
17528,25525536927,Chef Boyardee,company
11802,183687801702144,Mark Pocan,politician
19092,414172948716064,PG Sittenfeld,politician
20070,24902886692,Coach,company
10559,17110759682,brands4friends,company
18871,119331468212551,Prego,company
22129,229261087280641,Salvatore Cicu,politician
13835,438079906291356,36th Infantry Division Band,government
20750,125472670805257,Delta,company
11938,464946996873402,BENGALURU CITY POLICE,government
22440,178004959035323,City of Los Altos Police Department,government
6271,143887202290681,WD,company
14283,292576020767807,WD,company
12684,148304201848878,WD,company
17312,145657902122547,WD,company
7487,73172116398,JOC.com,company
15120,106280431030,Four Seasons Hotels and Resorts,company
18637,458139067536657,Catfish: The TV Show,tvshow
20041,55878149333,Dunn Brothers Coffee,company
10838,16424074238,Mike and Ike,company
17378,112132410324,Jack Link's Beef Jerky,company
21032,152343574802493,Crunch Greece,company
12223,142115145878534,Gerbes,company
11327,126851494019482,Hyatt,company
8595,412176678806231,VirginiaDMV,government
19054,214322455435689,National Transportation Safety Board,government
20279,399961720022875,DoD Patient Safety Program,government
15141,102191739870463,146th Airlift Wing,government
14492,135207298748,Incirlik Air Base - Turkey,government
21154,108450214334,AFN Sigonella,government
16689,137341023010593,166th-Airlift-Wing-Delaware-Air-National-Guard,government
21356,358113240871900,Nuclear Energy Institute,company
11540,26973340684,Lockup,tvshow
21128,186298636328,Chuggington,tvshow
4884,115155888519187,Australian Defence Force in the Middle East,government
6626,58268994552,Canada's Engagement in Afghanistan,government
10714,521013951333534,CDC Breast Cancer,government
20435,120129251657,US Army Recruiting Command (USAREC),government
18419,65054036613,Irish Spring,company
12580,38650286089,Extreme Tornado Tours,company
19231,64601512866,National Ocean Service,government
16090,1422035904739424,Ambassade de France à Sainte-Lucie / French Embassy in St Lucia,government
20758,177986985585960,NOAA Fisheries Service,government
18931,597319187028006,US National Weather Service Memphis Center Weather Service Unit,government
21254,161924887212754,US National Weather Service Burlington VT,government
8718,371235352968467,NOAA Office of Marine and Aviation Operations,government
15948,161759573882595,US National Weather Service Missoula Montana,government
11103,71741701887,World Meteorological Organization,government
19699,429139000022,Planet Wissen,tvshow
9441,53818518622,KING 5 Evening,tvshow
15670,13167184045,Last Comic Standing,tvshow
17582,138013689563463,Crocs,company
22349,110318209007293,21st Theater Sustainment Command,government
21961,203165593041597,8th Theater Sustainment Command,government
21314,119351866232,U.S. Army NYC,government
19261,246214236052,The Morning Show,tvshow
15526,216184498532955,Penny Dreadful,tvshow
17603,474692762586211,The Tomorrow People,tvshow
20420,442820962412810,The Newsroom,tvshow
19795,37318418978,US Embassy Budapest,government
13543,118890153103,Wisconsin National Guard,government
15919,320590349419,Barceló Hotels & Resorts,company
13153,342017232574153,"Australia’s Outback, Northern Territory",company
15153,518209841638929,Sydney Light Rail,government
22449,117253284954062,U.S. Army 261st Multifunctional Medical Battalion,government
21855,158599327507841,85th Civil Affairs Brigade,government
14097,23432176102,Orville Redenbacher's,company
15220,210878952287988,ABC Studios Deutschland,tvshow
13965,204925018153,WCHE 1520 AM Radio,company
17105,155671984456683,US Consulate General Barcelona,government
19183,227138722568,Straight Talk,company
21309,300882842026,Doritos,company
12724,217812930954,Ford Puerto Rico,company
19430,142488072463621,FTD Flowers,company
18437,576087479079605,Vita Coco Kids,company
14967,359086810770432,Nutella,company
15681,770185186432593,The Kicks,tvshow
19461,55827619449,MORE FOX5,tvshow
1905,583390655086575,The Flash,tvshow
8192,356925797850601,Dog Town USA,tvshow
11060,941912885853810,Containment,tvshow
10023,1415748348637886,Expedition Wild,tvshow
12971,173310676079770,Justin Tomlinson,politician
15054,66695245045,Cold Case,tvshow
21228,248975171908229,Reina De Corazones,tvshow
14151,111947622163135,Work Of Art: The Next Great Artist,tvshow
17171,130380711087,The United States Army Field Band,government
21288,1035125326541622,World of Dance,tvshow
9478,882508388452237,Hollywood Medium with Tyler Henry,tvshow
13313,469860709800077,Yama Sakura,government
21733,316818560863,Air Defense Artillery School,government
17783,101027597230,U.S. Army Fort Knox,government
13154,127795350574796,"Charlie Battery, 1-38 FA",government
17220,155546874463535,"Japan District, U.S. Army Corps of Engineers",government
14379,178524104062,U.S. Army Sergeants Major Academy & The NCO Leadership Center of Excellence,government
20692,124201000954990,대한민국 통일부,government
15503,281204339222,1st Battalion 5th Infantry Regiment,government
10554,54808967401,U.S. 7th Fleet,government
15250,1501511346794310,Pennsylvania Department of Agriculture,government
17123,119580304720921,Pennsylvania Turnpike,company
11092,1881118628806364,Pennsylvania Department of Community and Economic Development,government
20517,23587514958,City of Philadelphia Government,government
10054,948625661850402,Pennsylvania Governor's Residence,government
264,43394094549,Man v. Food Nation,tvshow
19630,239627316158526,Olathe Police Department,government
11516,181109288633295,Montgomery County Police Department,government
